quantity,creator_id,created_at,updated_at,deleted_at,manufacture_product_id,manufacture_dept_id,task_id,order_id,receiver
503.000000,403,2022-11-23 09:04:01+00:00,2022-11-23 09:04:01+00:00,,1829,2,545.0,1374,trang tp
503.000000,403,2022-11-23 09:04:01+00:00,2022-11-23 09:04:01+00:00,,1830,2,545.0,1374,trang tp
503.000000,403,2022-11-23 09:04:01+00:00,2022-11-23 09:04:01+00:00,,1831,2,545.0,1374,trang tp
503.000000,403,2022-11-23 09:04:01+00:00,2022-11-23 09:04:01+00:00,,1832,2,545.0,1374,trang tp
528.000000,403,2022-11-23 09:04:01+00:00,2022-11-23 09:04:01+00:00,,1833,2,545.0,1374,trang tp
95.000000,403,2022-11-23 09:04:02+00:00,2022-11-23 09:04:02+00:00,,1834,2,545.0,1374,trang tp
6.000000,403,2022-11-23 09:04:02+00:00,2022-11-23 09:04:02+00:00,,1835,2,545.0,1374,trang tp
503.000000,403,2022-11-23 09:04:02+00:00,2022-11-23 09:04:02+00:00,,1836,2,545.0,1374,trang tp
317.000000,403,2022-11-23 09:04:02+00:00,2022-11-23 09:04:02+00:00,,1837,2,545.0,1374,trang tp
712.000000,403,2022-11-23 09:04:02+00:00,2022-11-23 09:04:02+00:00,,1838,2,545.0,1374,trang tp
317.000000,403,2022-11-23 09:04:02+00:00,2022-11-23 09:04:02+00:00,,1839,2,545.0,1374,trang tp
100.000000,400,2022-11-23 09:04:08+00:00,2022-11-23 09:04:08+00:00,,723,3,219.0,2200,diem lean 1
256.000000,403,2022-11-23 09:07:14+00:00,2022-11-23 09:07:14+00:00,,1246,2,391.0,2267,trang tp
256.000000,403,2022-11-23 09:07:14+00:00,2022-11-23 09:07:14+00:00,,1247,2,391.0,2267,trang tp
164.000000,403,2022-11-23 09:07:14+00:00,2022-11-23 09:07:14+00:00,,1248,2,391.0,2267,trang tp
400.000000,403,2022-11-23 09:07:15+00:00,2022-11-23 09:07:15+00:00,,1249,2,391.0,2267,trang tp
256.000000,403,2022-11-23 09:07:15+00:00,2022-11-23 09:07:15+00:00,,1250,2,391.0,2267,trang tp
256.000000,403,2022-11-23 09:07:15+00:00,2022-11-23 09:07:15+00:00,,1251,2,391.0,2267,trang tp
164.000000,403,2022-11-23 09:07:15+00:00,2022-11-23 09:07:15+00:00,,1252,2,391.0,2267,trang tp
402.000000,403,2022-11-23 09:08:52+00:00,2022-11-23 09:08:52+00:00,,306,2,79.0,2118,trang tp
402.000000,403,2022-11-23 09:08:52+00:00,2022-11-23 09:08:52+00:00,,307,2,79.0,2118,trang tp
1.000000,403,2022-11-23 09:08:52+00:00,2022-11-23 09:08:52+00:00,,308,2,79.0,2118,trang tp
605.000000,403,2022-11-23 09:10:16+00:00,2022-11-23 09:10:16+00:00,,2205,2,76.0,2117,trang tp
605.000000,403,2022-11-23 09:10:16+00:00,2022-11-23 09:10:16+00:00,,2206,2,76.0,2117,trang tp
605.000000,403,2022-11-23 09:10:16+00:00,2022-11-23 09:10:16+00:00,,2207,2,76.0,2117,trang tp
256.000000,403,2022-11-23 09:11:33+00:00,2022-11-23 09:11:33+00:00,,1235,2,387.0,2266,trang tp
256.000000,403,2022-11-23 09:11:33+00:00,2022-11-23 09:11:33+00:00,,1236,2,387.0,2266,trang tp
164.000000,403,2022-11-23 09:11:33+00:00,2022-11-23 09:11:33+00:00,,1237,2,387.0,2266,trang tp
400.000000,403,2022-11-23 09:11:33+00:00,2022-11-23 09:11:33+00:00,,1238,2,387.0,2266,trang tp
256.000000,403,2022-11-23 09:11:33+00:00,2022-11-23 09:11:33+00:00,,1239,2,387.0,2266,trang tp
164.000000,403,2022-11-23 09:11:33+00:00,2022-11-23 09:11:33+00:00,,1240,2,387.0,2266,trang tp
256.000000,403,2022-11-23 09:11:33+00:00,2022-11-23 09:11:33+00:00,,1241,2,387.0,2266,trang tp
100.000000,400,2022-11-23 09:12:15+00:00,2022-11-23 09:12:15+00:00,,450,3,132.0,2149,diem lean 1
252.000000,403,2022-11-23 09:12:52+00:00,2022-11-23 09:12:52+00:00,,875,2,268.0,2225,trang tp1668136806-QR-BTP-8781668136806-QR-BTP-8771668136806-QR-BTP-8761668136806-QR-BTP-875
252.000000,403,2022-11-23 09:12:52+00:00,2022-11-23 09:12:52+00:00,,876,2,268.0,2225,trang tp1668136806-QR-BTP-8781668136806-QR-BTP-8771668136806-QR-BTP-8761668136806-QR-BTP-875
252.000000,403,2022-11-23 09:12:52+00:00,2022-11-23 09:12:52+00:00,,877,2,268.0,2225,trang tp1668136806-QR-BTP-8781668136806-QR-BTP-8771668136806-QR-BTP-8761668136806-QR-BTP-875
364.000000,403,2022-11-23 09:12:52+00:00,2022-11-23 09:12:52+00:00,,878,2,268.0,2225,trang tp1668136806-QR-BTP-8781668136806-QR-BTP-8771668136806-QR-BTP-8761668136806-QR-BTP-875
256.000000,403,2022-11-23 09:14:06+00:00,2022-11-23 09:14:06+00:00,,986,2,311.0,2253,trangtp
256.000000,403,2022-11-23 09:14:06+00:00,2022-11-23 09:14:06+00:00,,987,2,311.0,2253,trangtp
164.000000,403,2022-11-23 09:14:06+00:00,2022-11-23 09:14:06+00:00,,988,2,311.0,2253,trangtp
400.000000,403,2022-11-23 09:14:06+00:00,2022-11-23 09:14:06+00:00,,989,2,311.0,2253,trangtp
256.000000,403,2022-11-23 09:14:06+00:00,2022-11-23 09:14:06+00:00,,990,2,311.0,2253,trangtp
256.000000,403,2022-11-23 09:14:06+00:00,2022-11-23 09:14:06+00:00,,991,2,311.0,2253,trangtp
164.000000,403,2022-11-23 09:14:06+00:00,2022-11-23 09:14:06+00:00,,992,2,311.0,2253,trangtp
503.000000,403,2022-11-23 09:16:03+00:00,2022-11-23 09:16:03+00:00,,1844,2,549.0,1375,trang tp
503.000000,403,2022-11-23 09:16:03+00:00,2022-11-23 09:16:03+00:00,,1845,2,549.0,1375,trang tp
503.000000,403,2022-11-23 09:16:03+00:00,2022-11-23 09:16:03+00:00,,1846,2,549.0,1375,trang tp
503.000000,403,2022-11-23 09:16:03+00:00,2022-11-23 09:16:03+00:00,,1847,2,549.0,1375,trang tp
528.000000,403,2022-11-23 09:16:03+00:00,2022-11-23 09:16:03+00:00,,1848,2,549.0,1375,trang tp
95.000000,403,2022-11-23 09:16:03+00:00,2022-11-23 09:16:03+00:00,,1849,2,549.0,1375,trang tp
6.000000,403,2022-11-23 09:16:04+00:00,2022-11-23 09:16:04+00:00,,1850,2,549.0,1375,trang tp
503.000000,403,2022-11-23 09:16:04+00:00,2022-11-23 09:16:04+00:00,,1851,2,549.0,1375,trang tp
317.000000,403,2022-11-23 09:16:04+00:00,2022-11-23 09:16:04+00:00,,1852,2,549.0,1375,trang tp
712.000000,403,2022-11-23 09:16:04+00:00,2022-11-23 09:16:04+00:00,,1853,2,549.0,1375,trang tp
317.000000,403,2022-11-23 09:16:04+00:00,2022-11-23 09:16:04+00:00,,1854,2,549.0,1375,trang tp
1.000000,403,2022-11-23 09:19:36+00:00,2022-11-23 09:19:36+00:00,,1146,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1147,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1148,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1149,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1150,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1151,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1152,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1153,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1154,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1155,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1156,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1157,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:19:37+00:00,2022-11-23 09:19:37+00:00,,1158,2,364.0,2156,trang tp
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1146,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1147,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1148,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1149,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1150,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1151,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1152,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
4.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1153,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1154,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1155,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1156,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1157,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
1.000000,403,2022-11-23 09:22:46+00:00,2022-11-23 09:22:46+00:00,,1158,2,364.0,2156,trang tp1668411030-QR-BTP-11461668411030-QR-BTP-11471668411030-QR-BTP-1148
490.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1397,3,,1347,lean 3
520.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1398,3,,1347,lean 3
528.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1399,3,,1347,lean 3
700.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1400,3,,1347,lean 3
218.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1401,3,,1347,lean 3
453.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1402,3,,1347,lean 3
291.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1405,3,,1347,lean 3
453.000000,400,2022-11-23 09:23:49+00:00,2022-11-23 09:23:49+00:00,,1406,3,,1347,lean 3
453.000000,400,2022-11-23 09:27:31+00:00,2022-11-23 09:27:31+00:00,,1407,3,432.0,1347,lean 3
803.000000,400,2022-11-23 09:53:13+00:00,2022-11-23 09:53:13+00:00,,1475,3,444.0,1357,to phoi
803.000000,400,2022-11-23 09:53:13+00:00,2022-11-23 09:53:13+00:00,,1476,3,444.0,1357,to phoi
653.000000,400,2022-11-23 10:03:17+00:00,2022-11-23 10:03:17+00:00,,1492,3,449.0,1355,to phoi
653.000000,400,2022-11-23 10:03:17+00:00,2022-11-23 10:03:17+00:00,,1493,3,449.0,1355,to phoi
703.000000,400,2022-11-23 10:06:48+00:00,2022-11-23 10:06:48+00:00,,1488,3,447.0,1354,to phoi
703.000000,400,2022-11-23 10:06:48+00:00,2022-11-23 10:06:48+00:00,,1489,3,447.0,1354,to phoi
780.000000,401,2022-11-23 10:09:34+00:00,2022-11-23 10:09:34+00:00,,1132,4,357.0,2169,Nàng
256.000000,403,2022-11-23 10:12:48+00:00,2022-11-23 10:12:48+00:00,,1069,2,336.0,2252,trang tp
256.000000,403,2022-11-23 10:12:48+00:00,2022-11-23 10:12:48+00:00,,1070,2,336.0,2252,trang tp
164.000000,403,2022-11-23 10:12:48+00:00,2022-11-23 10:12:48+00:00,,1071,2,336.0,2252,trang tp
400.000000,403,2022-11-23 10:12:48+00:00,2022-11-23 10:12:48+00:00,,1072,2,336.0,2252,trang tp
256.000000,403,2022-11-23 10:12:48+00:00,2022-11-23 10:12:48+00:00,,1073,2,336.0,2252,trang tp
256.000000,403,2022-11-23 10:12:48+00:00,2022-11-23 10:12:48+00:00,,1074,2,336.0,2252,trang tp
164.000000,403,2022-11-23 10:12:48+00:00,2022-11-23 10:12:48+00:00,,1075,2,336.0,2252,trang tp
800.000000,401,2022-11-23 10:14:20+00:00,2022-11-23 10:14:20+00:00,,1010,4,316.0,2241,Đẹp
442.000000,401,2022-11-23 10:14:20+00:00,2022-11-23 10:14:20+00:00,,1011,4,316.0,2241,Đẹp
152.000000,401,2022-11-23 12:36:17+00:00,2022-11-23 12:36:17+00:00,,837,4,257.0,2226,Nàng
222.000000,401,2022-11-23 12:37:50+00:00,2022-11-23 12:37:50+00:00,,1032,4,324.0,2244,Đẹp
206.000000,401,2022-11-23 13:06:17+00:00,2022-11-23 13:06:17+00:00,,785,4,242.0,2187,nàng
6000.000000,403,2022-11-23 13:12:41+00:00,2022-11-23 13:12:41+00:00,,1128,2,356.0,2169,Trang Tp
3600.000000,403,2022-11-23 13:12:41+00:00,2022-11-23 13:12:41+00:00,,1129,2,356.0,2169,Trang Tp
8100.000000,403,2022-11-23 13:12:41+00:00,2022-11-23 13:12:41+00:00,,1130,2,356.0,2169,Trang Tp
3600.000000,403,2022-11-23 13:12:41+00:00,2022-11-23 13:12:41+00:00,,1131,2,356.0,2169,Trang Tp
1003.000000,401,2022-11-23 14:52:57+00:00,2022-11-23 14:52:57+00:00,,1410,4,433.0,1351,nàng
550.000000,401,2022-11-23 15:01:30+00:00,2022-11-23 15:01:30+00:00,,1840,4,546.0,1374,Đẹp
576.000000,401,2022-11-23 15:02:41+00:00,2022-11-23 15:02:41+00:00,,1855,4,550.0,1375,Đẹp
60.000000,401,2022-11-23 15:29:58+00:00,2022-11-23 15:29:58+00:00,,794,4,245.0,2224,Nàng
100.000000,401,2022-11-23 15:44:52+00:00,2022-11-23 15:44:52+00:00,,928,4,290.0,2222,Nàng
600.000000,393,2022-11-24 07:46:47+00:00,2022-11-24 07:46:47+00:00,,654,1,194.0,2174,Nàng TP
600.000000,393,2022-11-24 07:46:47+00:00,2022-11-24 07:46:47+00:00,,655,1,194.0,2174,Nàng TP
600.000000,393,2022-11-24 07:46:47+00:00,2022-11-24 07:46:47+00:00,,656,1,194.0,2174,Nàng TP
600.000000,393,2022-11-24 07:46:47+00:00,2022-11-24 07:46:47+00:00,,657,1,194.0,2174,Nàng TP
50.000000,393,2022-11-24 07:52:27+00:00,2022-11-24 07:52:27+00:00,,2211,1,180.0,2139,Nàng TP
50.000000,393,2022-11-24 07:52:28+00:00,2022-11-24 07:52:28+00:00,,2212,1,180.0,2139,Nàng TP
50.000000,393,2022-11-24 07:52:55+00:00,2022-11-24 07:52:55+00:00,,2208,1,176.0,2140,Nàng TP
50.000000,393,2022-11-24 07:52:55+00:00,2022-11-24 07:52:55+00:00,,2209,1,176.0,2140,Nàng TP
152.000000,393,2022-11-24 08:03:31+00:00,2022-11-24 08:03:31+00:00,,2291,1,258.0,2226,Nàng TP
152.000000,393,2022-11-24 08:03:31+00:00,2022-11-24 08:03:31+00:00,,2292,1,258.0,2226,Nàng TP
152.000000,393,2022-11-24 08:03:31+00:00,2022-11-24 08:03:31+00:00,,2293,1,258.0,2226,Nàng TP
152.000000,393,2022-11-24 08:03:31+00:00,2022-11-24 08:03:31+00:00,,2294,1,258.0,2226,Nàng TP
100.000000,401,2022-11-24 10:48:28+00:00,2022-11-24 10:48:28+00:00,,545,4,165.0,2158,tp
102.000000,401,2022-11-24 11:14:21+00:00,2022-11-24 11:14:21+00:00,,856,4,261.0,2227,Nàng
410.000000,403,2022-11-24 12:18:52+00:00,2022-11-24 12:18:52+00:00,,701,2,212.0,2176,trang tp
501.000000,403,2022-11-24 12:18:53+00:00,2022-11-24 12:18:53+00:00,,702,2,212.0,2176,trang tp
316.000000,403,2022-11-24 12:18:53+00:00,2022-11-24 12:18:53+00:00,,703,2,212.0,2176,trang tp
768.000000,403,2022-11-24 12:18:53+00:00,2022-11-24 12:18:53+00:00,,704,2,212.0,2176,trang tp
263.000000,403,2022-11-24 12:18:53+00:00,2022-11-24 12:18:53+00:00,,705,2,212.0,2176,trang tp
501.000000,403,2022-11-24 12:18:53+00:00,2022-11-24 12:18:53+00:00,,706,2,212.0,2176,trang tp
316.000000,403,2022-11-24 12:18:53+00:00,2022-11-24 12:18:53+00:00,,707,2,212.0,2176,trang tp
100.000000,403,2022-11-24 12:21:34+00:00,2022-11-24 12:21:34+00:00,,2018,2,593.0,2290,trang tp
100.000000,403,2022-11-24 12:21:34+00:00,2022-11-24 12:21:34+00:00,,2019,2,593.0,2290,trang tp
100.000000,403,2022-11-24 12:21:34+00:00,2022-11-24 12:21:34+00:00,,2020,2,593.0,2290,trang tp
66.000000,403,2022-11-24 12:21:34+00:00,2022-11-24 12:21:34+00:00,,2021,2,593.0,2290,trang tp
149.000000,403,2022-11-24 12:21:34+00:00,2022-11-24 12:21:34+00:00,,2022,2,593.0,2290,trang tp
100.000000,403,2022-11-24 12:21:34+00:00,2022-11-24 12:21:34+00:00,,2023,2,593.0,2290,trang tp
66.000000,403,2022-11-24 12:21:34+00:00,2022-11-24 12:21:34+00:00,,2024,2,593.0,2290,trang tp
1053.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1461,2,441.0,1353,trang tp
1053.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1462,2,441.0,1353,trang tp
1053.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1463,2,441.0,1353,trang tp
579.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1465,2,441.0,1353,trang tp
1053.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1466,2,441.0,1353,trang tp
651.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1467,2,441.0,1353,trang tp
1952.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1468,2,441.0,1353,trang tp
651.000000,403,2022-11-24 12:24:26+00:00,2022-11-24 12:24:26+00:00,,1469,2,441.0,1353,trang tp
1003.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1873,2,553.0,1382,trang tp
1003.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1874,2,553.0,1382,trang tp
1003.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1875,2,553.0,1382,trang tp
1003.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1876,2,553.0,1382,trang tp
1003.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1877,2,553.0,1382,trang tp
527.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1878,2,553.0,1382,trang tp
1003.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1879,2,553.0,1382,trang tp
632.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1880,2,553.0,1382,trang tp
1894.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1881,2,553.0,1382,trang tp
632.000000,403,2022-11-24 12:37:27+00:00,2022-11-24 12:37:27+00:00,,1882,2,553.0,1382,trang tp
256.000000,401,2022-11-24 12:39:56+00:00,2022-11-24 12:39:56+00:00,,1076,4,337.0,2252,Nàng
753.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1739,2,522.0,1372,TRANG TP
753.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1740,2,522.0,1372,TRANG TP
753.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1741,2,522.0,1372,TRANG TP
753.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1742,2,522.0,1372,TRANG TP
388.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1743,2,522.0,1372,TRANG TP
753.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1744,2,522.0,1372,TRANG TP
497.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1745,2,522.0,1372,TRANG TP
1333.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1746,2,522.0,1372,TRANG TP
465.000000,403,2022-11-24 12:40:21+00:00,2022-11-24 12:40:21+00:00,,1747,2,522.0,1372,TRANG TP
252.000000,401,2022-11-24 12:41:01+00:00,2022-11-24 12:41:01+00:00,,868,4,265.0,2228,Nàng
152.000000,400,2022-11-24 12:56:14+00:00,2022-11-24 12:56:14+00:00,,2295,3,259.0,2226,diem lean1
653.000000,401,2022-11-24 14:19:09+00:00,2022-11-24 14:19:09+00:00,,1491,4,449.0,1355,Nang
703.000000,393,2022-11-25 07:50:51+00:00,2022-11-25 07:50:51+00:00,,1459,1,416.0,1343,Nàng TP
300.000000,393,2022-11-25 07:56:35+00:00,2022-11-25 07:56:35+00:00,,621,1,183.0,2163,Nàng TP
300.000000,393,2022-11-25 07:56:35+00:00,2022-11-25 07:56:35+00:00,,622,1,183.0,2163,Nàng TP
774.000000,401,2022-11-25 08:06:01+00:00,2022-11-25 08:06:01+00:00,,1132,4,357.0,2169,Nàng
252.000000,401,2022-11-25 08:07:36+00:00,2022-11-25 08:07:36+00:00,,2296,4,269.0,2225,Đẹp
50.000000,401,2022-11-25 08:09:29+00:00,2022-11-25 08:09:29+00:00,,809,4,249.0,2221,Nàng
252.000000,393,2022-11-25 08:12:46+00:00,2022-11-25 08:12:46+00:00,,870,1,266.0,2228,Nàng TP
252.000000,393,2022-11-25 08:12:46+00:00,2022-11-25 08:12:46+00:00,,871,1,266.0,2228,Nàng TP
252.000000,393,2022-11-25 08:12:47+00:00,2022-11-25 08:12:47+00:00,,872,1,266.0,2228,Nàng TP
252.000000,393,2022-11-25 08:12:47+00:00,2022-11-25 08:12:47+00:00,,873,1,266.0,2228,Nàng TP
300.000000,403,2022-11-25 08:13:40+00:00,2022-11-25 08:13:40+00:00,,381,2,108.0,2101,trang tp
101.000000,403,2022-11-25 08:18:01+00:00,2022-11-25 08:18:01+00:00,,2101,2,617.0,2284,trang tp
67.000000,403,2022-11-25 08:18:01+00:00,2022-11-25 08:18:01+00:00,,2102,2,617.0,2284,trang tp
162.000000,403,2022-11-25 08:18:01+00:00,2022-11-25 08:18:01+00:00,,2103,2,617.0,2284,trang tp
101.000000,403,2022-11-25 08:18:01+00:00,2022-11-25 08:18:01+00:00,,2104,2,617.0,2284,trang tp
67.000000,403,2022-11-25 08:18:01+00:00,2022-11-25 08:18:01+00:00,,2105,2,617.0,2284,trang tp
106.000000,403,2022-11-25 08:19:13+00:00,2022-11-25 08:19:13+00:00,,2134,2,629.0,2283,trang tp
70.000000,403,2022-11-25 08:19:13+00:00,2022-11-25 08:19:13+00:00,,2135,2,629.0,2283,trang tp
170.000000,403,2022-11-25 08:19:13+00:00,2022-11-25 08:19:13+00:00,,2136,2,629.0,2283,trang tp
106.000000,403,2022-11-25 08:19:13+00:00,2022-11-25 08:19:13+00:00,,2137,2,629.0,2283,trang tp
70.000000,403,2022-11-25 08:19:13+00:00,2022-11-25 08:19:13+00:00,,2138,2,629.0,2283,trang tp
102.000000,393,2022-11-25 08:22:19+00:00,2022-11-25 08:22:19+00:00,,2302,1,262.0,2227,Nàng TP
102.000000,393,2022-11-25 08:22:19+00:00,2022-11-25 08:22:19+00:00,,2303,1,262.0,2227,Nàng TP
102.000000,393,2022-11-25 08:22:19+00:00,2022-11-25 08:22:19+00:00,,2304,1,262.0,2227,Nàng TP
102.000000,393,2022-11-25 08:22:19+00:00,2022-11-25 08:22:19+00:00,,2305,1,262.0,2227,Nàng TP
100.000000,403,2022-11-25 08:22:47+00:00,2022-11-25 08:22:47+00:00,,2007,2,589.0,2289,TRANG TP
100.000000,403,2022-11-25 08:22:47+00:00,2022-11-25 08:22:47+00:00,,2008,2,589.0,2289,TRANG TP
100.000000,403,2022-11-25 08:22:47+00:00,2022-11-25 08:22:47+00:00,,2009,2,589.0,2289,TRANG TP
66.000000,403,2022-11-25 08:22:47+00:00,2022-11-25 08:22:47+00:00,,2010,2,589.0,2289,TRANG TP
149.000000,403,2022-11-25 08:22:47+00:00,2022-11-25 08:22:47+00:00,,2011,2,589.0,2289,TRANG TP
66.000000,403,2022-11-25 08:22:47+00:00,2022-11-25 08:22:47+00:00,,2012,2,589.0,2289,TRANG TP
100.000000,403,2022-11-25 08:22:47+00:00,2022-11-25 08:22:47+00:00,,2013,2,589.0,2289,TRANG TP
1053.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1104,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
1053.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1105,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
1053.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1106,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
1053.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1107,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
1053.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1108,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
553.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1109,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
1053.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1110,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
632.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1111,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
2053.000000,403,2022-11-25 08:26:55+00:00,2022-11-25 08:26:55+00:00,,1112,2,349.0,1381,TRANG TP1668409317-QR-BTP-11041668409317-QR-BTP-1105
