id,name,qrcode,quantity,created_at,updated_at,deleted_at,task_id,position
17,Vải da lộn Black số 13 ép vải kate Black,1667352018-QR-BTP-17,101.000000,2022-11-02 08:20:18+00:00,2022-11-02 08:20:18+00:00,,3,Mặt
18,"Vải lưới DM-3090 44"" Black - Độ cứng 7%",1667352018-QR-BTP-18,101.000000,2022-11-02 08:20:18+00:00,2022-11-02 08:20:18+00:00,,3,Hông + Đuôi
19,Vải da lộn Black số 13 ép lưới màn 80G Black,1667352018-QR-BTP-19,101.000000,2022-11-02 08:20:18+00:00,2022-11-02 08:20:18+00:00,,3,Két trên + Két dưới+Nút
20,Đai da lộn 4 đường 3.0cm Black số 13 ép lưới màn 80G black úp mí lót gòn,1667352018-QR-BTP-20,67.000000,2022-11-02 08:20:18+00:00,2022-11-02 08:20:18+00:00,,3,Đai
21,Viền 2.8cm Kate Black,1667352018-QR-BTP-21,150.000000,2022-11-02 08:20:18+00:00,2022-11-02 08:20:19+00:00,,3,Viền
22,Keo M832 Black,1667352019-QR-BTP-22,101.000000,2022-11-02 08:20:19+00:00,2022-11-02 08:20:19+00:00,,3,Keo dựng mặt
23,Dây size felt 7mm Black,1667352019-QR-BTP-23,67.000000,2022-11-02 08:20:19+00:00,2022-11-02 08:20:19+00:00,,3,Dây size
24,Felt Black,1667352019-QR-BTP-24,101.000000,2022-11-02 08:20:19+00:00,2022-11-02 08:20:19+00:00,,3,Felt CG đuôi
28,Ráp đuôi bỏ thêu,1667352577-QR-BTP-28,101.000000,2022-11-02 08:29:37+00:00,2022-11-02 08:29:37+00:00,,5,Đuôi
29,May bao + Quay két,1667352577-QR-BTP-29,101.000000,2022-11-02 08:29:37+00:00,2022-11-02 08:29:37+00:00,,5,Két TP
30,Mặt  thêu 3D,1667352601-QR-BTP-30,101.000000,2022-11-02 08:30:01+00:00,2022-11-02 08:30:01+00:00,,4,Mặt
31,Hông trái thêu logo DYC,1667352602-QR-BTP-31,101.000000,2022-11-02 08:30:02+00:00,2022-11-02 08:30:02+00:00,,4,Hông
32,Đuôi thêu flat cùng CG felt,1667352602-QR-BTP-32,101.000000,2022-11-02 08:30:02+00:00,2022-11-02 08:30:02+00:00,,4,Đuôi
33,BTP,1667352895-QR-BTP-33,101.000000,2022-11-02 08:34:55+00:00,2022-11-02 08:34:55+00:00,,6,BTP
45,May bao két + Quay két,1667359317-QR-BTP-45,252.000000,2022-11-02 10:21:57+00:00,2022-11-02 10:21:58+00:00,,9,Két TP
46,Ráp mặt bỏ thêu,1667359318-QR-BTP-46,252.000000,2022-11-02 10:21:58+00:00,2022-11-02 10:21:58+00:00,,9,Mặt
47,Ráp đuôi bỏ thêu,1667359318-QR-BTP-47,252.000000,2022-11-02 10:21:58+00:00,2022-11-02 10:21:58+00:00,,9,Đuôi
48,Mặt thêu chỉ dày & flat,1667359331-QR-BTP-48,252.000000,2022-11-02 10:22:11+00:00,2022-11-02 10:22:11+00:00,,8,Mặt
49,Hông trái thêu logo chữ DYC,1667359331-QR-BTP-49,252.000000,2022-11-02 10:22:11+00:00,2022-11-02 10:22:11+00:00,,8,Hông trái
50,Đuôi thêu flat,1667359331-QR-BTP-50,252.000000,2022-11-02 10:22:11+00:00,2022-11-02 10:22:11+00:00,,8,Đuôi
51,Vải Microfiber Black ép vải Kate Black,1667359513-QR-BTP-51,252.000000,2022-11-02 10:25:13+00:00,2022-11-02 10:25:13+00:00,,7,Mặt
52,Vải Microfiber Black ép lưới màn 28G Black,1667359513-QR-BTP-52,252.000000,2022-11-02 10:25:13+00:00,2022-11-02 10:25:13+00:00,,7,Hông đuôi đi đục lỗ lazer
53,Vải Microfiber Black ép lưới màn 28G,1667359513-QR-BTP-53,252.000000,2022-11-02 10:25:13+00:00,2022-11-02 10:25:13+00:00,,7,KT + KD + Nút
54,Đai Microfiber 4 đường 3.0cm Black ép lưới màn 28G Black úp mí lót gòn - lót giấy 80G Black,1667359513-QR-BTP-54,167.000000,2022-11-02 10:25:13+00:00,2022-11-02 10:25:13+00:00,,7,Đai
55,Vải Microfiber Black ép 80G black ( ép ở nhà),1667359513-QR-BTP-55,252.000000,2022-11-02 10:25:13+00:00,2022-11-02 10:25:13+00:00,,7,Dây khóa
56,Viền 2.8cm Microfiber Black,1667359513-QR-BTP-56,375.000000,2022-11-02 10:25:13+00:00,2022-11-02 10:25:14+00:00,,7,Viền 2.8
57,Keo M832 Black,1667359514-QR-BTP-57,252.000000,2022-11-02 10:25:14+00:00,2022-11-02 10:25:14+00:00,,7,Keo dựng mặt
58,Dây size felt 7mm Black,1667359514-QR-BTP-58,167.000000,2022-11-02 10:25:14+00:00,2022-11-02 10:25:14+00:00,,7,Dây size
59,Tất cả BTP của đơn hàng,1667359624-QR-BTP-59,252.000000,2022-11-02 10:27:04+00:00,2022-11-02 10:27:04+00:00,,10,ALL BTP
73,Két thành phẩm,1667369353-QR-BTP-73,603.000000,2022-11-02 13:09:13+00:00,2022-11-02 13:09:14+00:00,,15,Két
74,BTP mặt ráp,1667369354-QR-BTP-74,603.000000,2022-11-02 13:09:14+00:00,2022-11-02 13:09:14+00:00,,15,mặt ráp viền giấy
88,Vải Acrylic Wool spandex Black ép lưới màn 80G Black,1667370224-QR-BTP-88,603.000000,2022-11-02 13:23:44+00:00,2022-11-02 13:23:45+00:00,,14,Mặt + hông + két trên + két dưới
89,Vải Acrylic Wool spandex Black,1667370225-QR-BTP-89,603.000000,2022-11-02 13:23:45+00:00,2022-11-02 13:23:45+00:00,,14,Đuôi
90,Keo M832 Black,1667370225-QR-BTP-90,603.000000,2022-11-02 13:23:45+00:00,2022-11-02 13:23:45+00:00,,14,Keo
91,Đai thun cotton 4 chiều 4 đường 3.0cm Black úp mí lót dây 28mm 59PNT0101 White,1667370225-QR-BTP-91,380.000000,2022-11-02 13:23:45+00:00,2022-11-02 13:23:45+00:00,,14,Đai
92,Viền 2.8cm Kate Black in lụa,1667370225-QR-BTP-92,925.000000,2022-11-02 13:23:45+00:00,2022-11-02 13:23:45+00:00,,14,Viền
94,Mặt thêu,1667372893-QR-BTP-94,603.000000,2022-11-02 14:08:13+00:00,2022-11-02 14:08:13+00:00,,16,Mặt
95,Mặt Hông trái,1667441813-QR-BTP-95,200.000000,2022-11-03 09:16:53+00:00,2022-11-03 09:16:53+00:00,,18,Mặt Hông trái
96,Mặt hông phải,1667441814-QR-BTP-96,200.000000,2022-11-03 09:16:54+00:00,2022-11-03 09:16:54+00:00,,18,Mặt hông phải
97,Mặt,1667441814-QR-BTP-97,200.000000,2022-11-03 09:16:54+00:00,2022-11-03 09:16:54+00:00,,18,Mặt
98,Két trên,1667441814-QR-BTP-98,200.000000,2022-11-03 09:16:54+00:00,2022-11-03 09:16:54+00:00,,18,Két trên
99,Dây khóa,1667441814-QR-BTP-99,200.000000,2022-11-03 09:16:54+00:00,2022-11-03 09:16:54+00:00,,18,Dây khóa
105,Mặt,1667442320-QR-BTP-105,100.000000,2022-11-03 09:25:19+00:00,2022-11-03 09:25:20+00:00,,20,Mặt
106,Hông trái,1667442320-QR-BTP-106,100.000000,2022-11-03 09:25:20+00:00,2022-11-03 09:25:20+00:00,,20,Hông trái
107,Hông phải,1667442320-QR-BTP-107,100.000000,2022-11-03 09:25:20+00:00,2022-11-03 09:25:20+00:00,,20,Hông phải
108,Đuôi,1667442320-QR-BTP-108,100.000000,2022-11-03 09:25:20+00:00,2022-11-03 09:25:20+00:00,,20,Đuôi
109,Vải da lộn Mint số 194 (13-5414TCX) ép lưới màn 80G Black,1667453479-QR-BTP-109,113.000000,2022-11-03 12:31:19+00:00,2022-11-03 12:31:19+00:00,,21,Mặt + Hông + đuôi + Két trên + Két dưới + nút
110,Đai da lộn 4 đường 3.0cm Mint số 194 ép lưới màn 80G Black úp mí lót gòn,1667453479-QR-BTP-110,75.000000,2022-11-03 12:31:19+00:00,2022-11-03 12:31:19+00:00,,21,Đai
111,Viền 2.8cm Kate Black in lụa,1667453479-QR-BTP-111,182.000000,2022-11-03 12:31:19+00:00,2022-11-03 12:31:19+00:00,,21,Viền
112,Vải Cotton VAC06 Black (19-4007 TCX)=>in lụa,1667453479-QR-BTP-112,3.300000,2022-11-03 12:31:19+00:00,2022-11-03 12:31:19+00:00,,21,Mặt lót
113,Viền 1.7cm sandwhich cotton VAC06 Black,1667453479-QR-BTP-113,63.000000,2022-11-03 12:31:19+00:00,2022-11-03 12:31:19+00:00,,21,Sandwich
114,Dây size felt 7mm Black,1667453479-QR-BTP-114,75.000000,2022-11-03 12:31:19+00:00,2022-11-03 12:31:19+00:00,,21,Dây size
115,BTP Két,1667453604-QR-BTP-115,113.000000,2022-11-03 12:33:24+00:00,2022-11-03 12:33:24+00:00,,22,Két thành phẩm
116,Phối đồng bộ,1667453843-QR-BTP-116,603.000000,2022-11-03 12:37:23+00:00,2022-11-03 12:37:23+00:00,,17,Chóp+két
117,Mặt,1667457984-QR-BTP-117,100.000000,2022-11-03 13:46:24+00:00,2022-11-03 13:46:24+00:00,,23,Mặt
118,Hông trái,1667457984-QR-BTP-118,100.000000,2022-11-03 13:46:24+00:00,2022-11-03 13:46:24+00:00,,23,Hông trái
121,Mặt,1667458195-QR-BTP-121,101.000000,2022-11-03 13:49:55+00:00,2022-11-03 13:49:55+00:00,,24,Mặt
122,Hông trái,1667458195-QR-BTP-122,101.000000,2022-11-03 13:49:55+00:00,2022-11-03 13:49:56+00:00,,24,Hông trái
123,Mặt,1667458479-QR-BTP-123,101.000000,2022-11-03 13:54:39+00:00,2022-11-03 13:54:39+00:00,,25,Mặt
124,Mặt,1667462562-QR-BTP-124,101.000000,2022-11-03 15:02:42+00:00,2022-11-03 15:02:43+00:00,,26,Mặt
125,Hông trái,1667462563-QR-BTP-125,101.000000,2022-11-03 15:02:43+00:00,2022-11-03 15:02:43+00:00,,26,Hông trái
126,Mặt,1667462796-QR-BTP-126,101.000000,2022-11-03 15:06:36+00:00,2022-11-03 15:06:36+00:00,,27,Mặt
127,Hông trái,1667462796-QR-BTP-127,101.000000,2022-11-03 15:06:36+00:00,2022-11-03 15:06:36+00:00,,27,Hông trái
128,Mặt,1667463261-QR-BTP-128,150.000000,2022-11-03 15:14:21+00:00,2022-11-03 15:14:21+00:00,,28,Mặt
129,Hông phải,1667463261-QR-BTP-129,150.000000,2022-11-03 15:14:21+00:00,2022-11-03 15:14:21+00:00,,28,Hông phải
132,Mặt,1667463517-QR-BTP-132,113.000000,2022-11-03 15:18:37+00:00,2022-11-03 15:18:37+00:00,,30,Mặt
133,Hông trái,1667463517-QR-BTP-133,113.000000,2022-11-03 15:18:37+00:00,2022-11-03 15:18:38+00:00,,30,Hông trái
142,Vải da lộn Black số 13 ép vải kate Black,1667464453-QR-BTP-142,102.000000,2022-11-03 15:34:13+00:00,2022-11-03 15:34:13+00:00,,31,Mặt
143,Vải da lộn Black số 13 ép lưới màn 80G Black,1667464453-QR-BTP-143,102.000000,2022-11-03 15:34:13+00:00,2022-11-03 15:34:13+00:00,,31,Két trên+Két dưới+Nút
144,"Vải lưới DM-3090 44"" Black - Độ cứng 7%",1667464453-QR-BTP-144,102.000000,2022-11-03 15:34:13+00:00,2022-11-03 15:34:14+00:00,,31,Hông+Đuôi
145,Vải Kate Black,1667464454-QR-BTP-145,102.000000,2022-11-03 15:34:14+00:00,2022-11-03 15:34:14+00:00,,31,Mặt lót
146,Viền 2.8cm Kate Black,1667464454-QR-BTP-146,151.000000,2022-11-03 15:34:14+00:00,2022-11-03 15:34:14+00:00,,31,Viền trong nón
147,Keo M832 Black,1667464454-QR-BTP-147,102.000000,2022-11-03 15:34:14+00:00,2022-11-03 15:34:14+00:00,,31,Keo Mặt
148,Đai da lộn 4 đường 3.0cm Black số 13 ép lưới màn 80G black úp mí lót gòn,1667464454-QR-BTP-148,67.000000,2022-11-03 15:34:14+00:00,2022-11-03 15:34:14+00:00,,31,Đai
149,Dây size felt 7mm Black,1667464454-QR-BTP-149,67.000000,2022-11-03 15:34:14+00:00,2022-11-03 15:34:14+00:00,,31,Dây size
150,Két thành phẩm,1667464652-QR-BTP-150,102.000000,2022-11-03 15:37:32+00:00,2022-11-03 15:37:32+00:00,,32,Két thành phẩm
151,Ráp đuôi,1667464652-QR-BTP-151,102.000000,2022-11-03 15:37:32+00:00,2022-11-03 15:37:33+00:00,,32,Ráp đuôi
152,Mặt,1667464742-QR-BTP-152,102.000000,2022-11-03 15:39:02+00:00,2022-11-03 15:39:02+00:00,,33,Mặt
153,Hông trái,1667464742-QR-BTP-153,102.000000,2022-11-03 15:39:02+00:00,2022-11-03 15:39:02+00:00,,33,Hông trái
154,Đuôi,1667464742-QR-BTP-154,102.000000,2022-11-03 15:39:02+00:00,2022-11-03 15:39:03+00:00,,33,Đuôi
155,Tất cả BTP của đơn hàng,1667465264-QR-BTP-155,102.000000,2022-11-03 15:47:44+00:00,2022-11-03 15:47:44+00:00,,34,All BTP
156,Vải da lộn Taupe số 203 (17-1312TCX) ép vải kate Black,1667465555-QR-BTP-156,102.000000,2022-11-03 15:52:35+00:00,2022-11-03 15:52:35+00:00,,35,Mặt
157,Vải da lộn Taupe số 203 (17-1312TCX) ép lưới màn 80G Black,1667465555-QR-BTP-157,102.000000,2022-11-03 15:52:35+00:00,2022-11-03 15:52:35+00:00,,35,Hông+Đuôi+Két+Nút
158,Dây khóa,1667465555-QR-BTP-158,0.900000,2022-11-03 15:52:35+00:00,2022-11-03 15:52:35+00:00,,35,Dây khóa
159,Đai da lộn 4 đường 3.0cm Taupe số 203 ép lưới màn 80G black úp mí lót gòn,1667465555-QR-BTP-159,61.000000,2022-11-03 15:52:35+00:00,2022-11-03 15:52:35+00:00,,35,Đai
160,Viền 2.8cm Kate Chinchilla số 58,1667465555-QR-BTP-160,151.000000,2022-11-03 15:52:35+00:00,2022-11-03 15:52:36+00:00,,35,Viền trong nón
161,Keo M832 Black,1667465556-QR-BTP-161,102.000000,2022-11-03 15:52:36+00:00,2022-11-03 15:52:36+00:00,,35,Keo M832 Black
162,Dây size felt 7mm Taupe,1667465556-QR-BTP-162,67.000000,2022-11-03 15:52:36+00:00,2022-11-03 15:52:36+00:00,,35,Dây size
163,Két thành phẩm,1667465667-QR-BTP-163,102.000000,2022-11-03 15:54:27+00:00,2022-11-03 15:54:27+00:00,,36,Két thành phẩm
164,Ráp mặt,1667465667-QR-BTP-164,102.000000,2022-11-03 15:54:27+00:00,2022-11-03 15:54:27+00:00,,36,Ráp mặt
165,Mặt,1667465721-QR-BTP-165,102.000000,2022-11-03 15:55:21+00:00,2022-11-03 15:55:22+00:00,,37,Mặt
166,Hông trái,1667465722-QR-BTP-166,102.000000,2022-11-03 15:55:22+00:00,2022-11-03 15:55:22+00:00,,37,Hông trái
167,Tất cả BTP của đơn hàng,1667465787-QR-BTP-167,102.000000,2022-11-03 15:56:27+00:00,2022-11-03 15:56:27+00:00,,38,ALL BTP
168,Vải 100% Polyester FVC2585QD White (11-0700 TCX) ép vải Kate White,1667466098-QR-BTP-168,100.000000,2022-11-03 16:01:38+00:00,2022-11-03 16:01:38+00:00,,39,Mặt
169,Vải 100% Polyester FVC2585QD White ép lưới màn 28G White,1667466098-QR-BTP-169,100.000000,2022-11-03 16:01:38+00:00,2022-11-03 16:01:38+00:00,,39,Hông+Đuôi+Két+Nút
170,Đai FVC2585QD 4 đường 3.0cm White ép lưới màn 28G White úp mí lót gòn - lót giấy 80G White,1667466098-QR-BTP-170,66.000000,2022-11-03 16:01:38+00:00,2022-11-03 16:01:38+00:00,,39,Đai
171,Vải 100% polyester FVC2585QD White (11-0700 TCX) ép lưới màn 80G white ép ở nhà,1667466098-QR-BTP-171,100.000000,2022-11-03 16:01:38+00:00,2022-11-03 16:01:38+00:00,,39,Dây khóa
172,Vải 100% polyester FVC2585QD White (11-0700 TCX),1667466098-QR-BTP-172,100.000000,2022-11-03 16:01:38+00:00,2022-11-03 16:01:39+00:00,,39,Mặt lót
173,Viền 2.8cm FVC2585QD White,1667466099-QR-BTP-173,149.000000,2022-11-03 16:01:39+00:00,2022-11-03 16:01:39+00:00,,39,Viền trong nón
174,Dây size felt 7mm White,1667466099-QR-BTP-174,66.000000,2022-11-03 16:01:39+00:00,2022-11-03 16:01:39+00:00,,39,Dây size
175,May bao két+quay két,1667466176-QR-BTP-175,100.000000,2022-11-03 16:02:56+00:00,2022-11-03 16:02:56+00:00,,40,Két thành phẩm
176,Ráp mặt bỏ thêu,1667466176-QR-BTP-176,100.000000,2022-11-03 16:02:56+00:00,2022-11-03 16:02:56+00:00,,40,Mặt
177,Mặt,1667466255-QR-BTP-177,100.000000,2022-11-03 16:04:15+00:00,2022-11-03 16:04:16+00:00,,41,Mặt
178,Hông trái,1667466256-QR-BTP-178,100.000000,2022-11-03 16:04:16+00:00,2022-11-03 16:04:16+00:00,,41,Hông trái
179,Tất cả BTP của đơn hàng,1667466337-QR-BTP-179,100.000000,2022-11-03 16:05:37+00:00,2022-11-03 16:05:38+00:00,,42,All BTP
180,Vải 100% Polyester FVC2585QD Tangerine (15-1247 TCX) ép vải kate White,1667466480-QR-BTP-180,100.000000,2022-11-03 16:08:00+00:00,2022-11-03 16:08:00+00:00,,43,Mặt
181,Vải 100% Polyester FVC2585QD Tangerine (15-1247 TCX) ép lưới màn 28G White,1667466480-QR-BTP-181,100.000000,2022-11-03 16:08:00+00:00,2022-11-03 16:08:00+00:00,,43,Hông+Đuôi+Két+Nút
182,Đai FVC2585QD 4 đường 3.0cm Tangerine ép lưới màn 28G White úp mí lót gòn - lót giấy 80G White,1667466480-QR-BTP-182,66.000000,2022-11-03 16:08:00+00:00,2022-11-03 16:08:00+00:00,,43,Đai
183,Vải 100% Polyester FVC2585QD Tangerine (15-1247 TCX) ép lưới màn 80G white ép ở nhà,1667466480-QR-BTP-183,100.000000,2022-11-03 16:08:00+00:00,2022-11-03 16:08:01+00:00,,43,Dây khóa
184,Vải 100% Polyester FVC2585QD Tangerine (15-1247 TCX),1667466481-QR-BTP-184,100.000000,2022-11-03 16:08:01+00:00,2022-11-03 16:08:01+00:00,,43,Mặt lót
185,Viền 2.8cm FVC2585QD Tangerine (15-1247 TCX),1667466481-QR-BTP-185,149.000000,2022-11-03 16:08:01+00:00,2022-11-03 16:08:01+00:00,,43,Viền trong nón
186,Dây size felt 7mm Orange,1667466481-QR-BTP-186,66.000000,2022-11-03 16:08:01+00:00,2022-11-03 16:08:01+00:00,,43,Dây size
187,May bao két + quay két,1667466545-QR-BTP-187,100.000000,2022-11-03 16:09:05+00:00,2022-11-03 16:09:06+00:00,,44,Két thành phẩm
188,Ráp mặt bỏ thêu,1667466546-QR-BTP-188,100.000000,2022-11-03 16:09:06+00:00,2022-11-03 16:09:06+00:00,,44,Mặt
189,Mặt,1667466594-QR-BTP-189,100.000000,2022-11-03 16:09:54+00:00,2022-11-03 16:09:54+00:00,,45,Mặt
190,Hông trái,1667466594-QR-BTP-190,100.000000,2022-11-03 16:09:54+00:00,2022-11-03 16:09:54+00:00,,45,Hông trái
191,Tất cả BTP của đơn hàng,1667466651-QR-BTP-191,100.000000,2022-11-03 16:10:51+00:00,2022-11-03 16:10:51+00:00,,46,All BTP
192,Vải da lộn Black số 13 ép vải kate Black,1667466927-QR-BTP-192,103.000000,2022-11-03 16:15:27+00:00,2022-11-03 16:15:27+00:00,,47,Mặt
193,"Vải lưới DM-3090 44"" Black - Độ cứng 7%",1667466927-QR-BTP-193,103.000000,2022-11-03 16:15:27+00:00,2022-11-03 16:15:27+00:00,,47,Hông+Đuôi
194,Vải da lộn Black số 13 ép lưới màn 80G Black,1667466927-QR-BTP-194,103.000000,2022-11-03 16:15:27+00:00,2022-11-03 16:15:27+00:00,,47,Két trên+Nút
195,Vải da lộn Rose số 103 (16-1735TCX) ép lưới màn 80G Black,1667466927-QR-BTP-195,103.000000,2022-11-03 16:15:27+00:00,2022-11-03 16:15:27+00:00,,47,Két dưới
196,Đai da lộn 4 đường 3.0cm Black số 13 ép lưới màn 80G black úp mí lót gòn,1667466927-QR-BTP-196,68.000000,2022-11-03 16:15:27+00:00,2022-11-03 16:15:28+00:00,,47,Đai
197,Viền 2.8cm Kate Black,1667466928-QR-BTP-197,153.000000,2022-11-03 16:15:28+00:00,2022-11-03 16:15:28+00:00,,47,Viền trong nón
198,Keo M832 Black,1667466928-QR-BTP-198,103.000000,2022-11-03 16:15:28+00:00,2022-11-03 16:15:28+00:00,,47,Keo dựng mặt
199,Dây size felt 7mm Black,1667466928-QR-BTP-199,68.000000,2022-11-03 16:15:28+00:00,2022-11-03 16:15:28+00:00,,47,Dây size
200,May bao két + quay két,1667467014-QR-BTP-200,103.000000,2022-11-03 16:16:54+00:00,2022-11-03 16:16:54+00:00,,48,Két thành phẩm
201,Ráp đuôi bỏ thêu,1667467014-QR-BTP-201,103.000000,2022-11-03 16:16:54+00:00,2022-11-03 16:16:54+00:00,,48,Đuôi
202,Mặt,1667467066-QR-BTP-202,103.000000,2022-11-03 16:17:46+00:00,2022-11-03 16:17:46+00:00,,49,Mặt
203,Hông trái,1667467067-QR-BTP-203,103.000000,2022-11-03 16:17:47+00:00,2022-11-03 16:17:47+00:00,,49,Hông trái
204,Đuôi,1667467067-QR-BTP-204,103.000000,2022-11-03 16:17:47+00:00,2022-11-03 16:17:47+00:00,,49,Đuôi
205,Tất cả BTP của đơn hàng,1667467116-QR-BTP-205,103.000000,2022-11-03 16:18:36+00:00,2022-11-03 16:18:36+00:00,,50,All BTP
212,Vành trên,1667469732-QR-BTP-212,500.000000,2022-11-03 17:02:12+00:00,2022-11-03 17:02:13+00:00,,51,NTD02A
213,Vành dưới,1667469733-QR-BTP-213,500.000000,2022-11-03 17:02:13+00:00,2022-11-03 17:02:13+00:00,,51,NYS209
214,Viền trong chóp,1667469733-QR-BTP-214,500.000000,2022-11-03 17:02:13+00:00,2022-11-03 17:02:13+00:00,,51,PCJ621
215,Viền trong,1667469740-QR-BTP-215,500.000000,2022-11-03 17:02:20+00:00,2022-11-03 17:02:20+00:00,,52,CIN00
216,Viền vành,1667469740-QR-BTP-216,500.000000,2022-11-03 17:02:20+00:00,2022-11-03 17:02:21+00:00,,52,FTNP324
217,Viền hông,1667469741-QR-BTP-217,500.000000,2022-11-03 17:02:21+00:00,2022-11-03 17:02:21+00:00,,52,GRY67UT
218,Đai lót,1667471466-QR-BTP-218,500.000000,2022-11-03 17:31:06+00:00,2022-11-03 17:31:06+00:00,,53,Đai SD-238
219,Lưới chóp,1667471466-QR-BTP-219,500.000000,2022-11-03 17:31:06+00:00,2022-11-03 17:31:06+00:00,,53,Lưới NSD2-3
220,Lưới,1667471559-QR-BTP-220,500.000000,2022-11-03 17:32:39+00:00,2022-11-03 17:32:39+00:00,,54,Lưới
221,Đai,1667471559-QR-BTP-221,500.000000,2022-11-03 17:32:39+00:00,2022-11-03 17:32:39+00:00,,54,Đai lót
222,Mặt,1667522838-QR-BTP-222,150.000000,2022-11-04 07:47:18+00:00,2022-11-04 07:47:19+00:00,,55,Mặt
223,Hông trái,1667522839-QR-BTP-223,150.000000,2022-11-04 07:47:19+00:00,2022-11-04 07:47:19+00:00,,55,Hông trái
224,Hông phải,1667522839-QR-BTP-224,150.000000,2022-11-04 07:47:19+00:00,2022-11-04 07:47:19+00:00,,55,Hông phải
225,Mặt,1667522993-QR-BTP-225,150.000000,2022-11-04 07:49:53+00:00,2022-11-04 07:49:53+00:00,,56,Mặt
226,Hông trái,1667522993-QR-BTP-226,150.000000,2022-11-04 07:49:53+00:00,2022-11-04 07:49:54+00:00,,56,Hông trái
227,Hông phải,1667522994-QR-BTP-227,150.000000,2022-11-04 07:49:54+00:00,2022-11-04 07:49:54+00:00,,56,Hông phải
228,Đuôi,1667523442-QR-BTP-228,1000.000000,2022-11-04 07:57:22+00:00,2022-11-04 07:57:22+00:00,,57,Đuôi
229,Vải Microfiber Storm Gray ép vải Kate Black,1667528545-QR-BTP-229,102.000000,2022-11-04 09:22:24+00:00,2022-11-04 09:22:25+00:00,,58,Mặt
230,Vải Microfiber Storm Gray ép lưới màn 28G Black,1667528545-QR-BTP-230,102.000000,2022-11-04 09:22:25+00:00,2022-11-04 09:22:25+00:00,,58,Hông+Đuôi+Két+Nút
231,Vải Microfiber Storm Gray ép lưới màn 80G Black ép (ở nhà),1667528545-QR-BTP-231,102.000000,2022-11-04 09:22:25+00:00,2022-11-04 09:22:25+00:00,,58,Dây khóa
232,Đai Microfiber 4 đường 3.0cm Storm Gray ép lưới màn 28G Black úp mí lót gòn - lót giấy 80G Black,1667528545-QR-BTP-232,67.000000,2022-11-04 09:22:25+00:00,2022-11-04 09:22:25+00:00,,58,Đai
233,Viền 2.8cm microfiber Storm Gray,1667528545-QR-BTP-233,151.000000,2022-11-04 09:22:25+00:00,2022-11-04 09:22:25+00:00,,58,Viền trong nón
234,Keo M832 Black,1667528545-QR-BTP-234,102.000000,2022-11-04 09:22:25+00:00,2022-11-04 09:22:26+00:00,,58,Keo dựng mặt
235,Dây size felt 7mm Gray,1667528546-QR-BTP-235,67.000000,2022-11-04 09:22:26+00:00,2022-11-04 09:22:26+00:00,,58,Dây size
243,May bao két+quay két,1667528798-QR-BTP-243,102.000000,2022-11-04 09:26:38+00:00,2022-11-04 09:26:38+00:00,,59,Két thành phẩm
244,Ráp mặt bỏ thêu,1667528798-QR-BTP-244,102.000000,2022-11-04 09:26:38+00:00,2022-11-04 09:26:39+00:00,,59,Mặt
245,Ráp đuôi bỏ thêu,1667528799-QR-BTP-245,102.000000,2022-11-04 09:26:39+00:00,2022-11-04 09:26:39+00:00,,59,Đuôi
246,Mặt,1667528826-QR-BTP-246,102.000000,2022-11-04 09:27:06+00:00,2022-11-04 09:27:06+00:00,,60,Mặt
247,Hông trái,1667528826-QR-BTP-247,102.000000,2022-11-04 09:27:06+00:00,2022-11-04 09:27:07+00:00,,60,Hông trái
248,Đuôi,1667528827-QR-BTP-248,102.000000,2022-11-04 09:27:07+00:00,2022-11-04 09:27:07+00:00,,60,Đuôi
249,Tất cả BTP của đơn hàng,1667528846-QR-BTP-249,102.000000,2022-11-04 09:27:26+00:00,2022-11-04 09:27:26+00:00,,61,All BTP
250,Vải da lộn Dark Olive số 919 (18-0523 TCX) ép vải kate Black,1667529092-QR-BTP-250,101.000000,2022-11-04 09:31:32+00:00,2022-11-04 09:31:32+00:00,,62,Mặt
251,"Vải lưới DM-3090 44"" Olive (19-0512TCX)",1667529092-QR-BTP-251,101.000000,2022-11-04 09:31:32+00:00,2022-11-04 09:31:32+00:00,,62,Hông+Đuôi
252,Vải da lộn Dark Olive số 919 (18-0523 TCX) ép lưới màn 80G Black,1667529092-QR-BTP-252,101.000000,2022-11-04 09:31:32+00:00,2022-11-04 09:31:32+00:00,,62,Két+Nút
253,Đai da lộn 4 đường 3.0cm Dark Olive số 919 ép lưới màn 80G black úp mí lót gòn,1667529092-QR-BTP-253,67.000000,2022-11-04 09:31:32+00:00,2022-11-04 09:31:32+00:00,,62,Đai
254,Viền 2.8cm Kate Chaparral,1667529092-QR-BTP-254,150.000000,2022-11-04 09:31:32+00:00,2022-11-04 09:31:32+00:00,,62,Viền trong nón
255,Keo M832 Black,1667529092-QR-BTP-255,101.000000,2022-11-04 09:31:32+00:00,2022-11-04 09:31:33+00:00,,62,Keo dựng mặt
256,Dây size felt 7mm Olive,1667529093-QR-BTP-256,67.000000,2022-11-04 09:31:33+00:00,2022-11-04 09:31:33+00:00,,62,Dây size
257,May bao két+quay két,1667529154-QR-BTP-257,101.000000,2022-11-04 09:32:34+00:00,2022-11-04 09:32:35+00:00,,63,Két thành phẩm
258,Ráp đuôi bỏ thêu,1667529155-QR-BTP-258,101.000000,2022-11-04 09:32:35+00:00,2022-11-04 09:32:35+00:00,,63,Đuôi
