product_id,product_code,product_unit_id,purchase_order_quantity,purchase_order_id,is_complete,amount,vnd_exchange_rate,vnd_exchange
2683,7-CT5629-000-50-NI,2683,5.000000,674,1,40000.000000,0.0,0.0
2683,7-CT5629-000-50-NI,2683,1.000000,291,1,40000.000000,0.0,0.0
2683,7-CT5629-000-50-NI,2683,12.000000,1167,1,40000.000000,0.0,0.0
2684,7-CT5687-000-50-NI,2684,2.000000,383,1,40000.000000,0.0,0.0
2685,7-CT5713-000-50-NI,2685,12.000000,1016,1,40000.000000,0.0,0.0
2685,7-CT5713-000-50-NI,2685,10.000000,414,1,40000.000000,0.0,0.0
2686,7-CT5763-000-50-NI,2686,7.000000,232,1,40000.000000,0.0,0.0
2686,7-CT5763-000-50-NI,2686,12.000000,938,1,40000.000000,0.0,0.0
2686,7-CT5763-000-50-NI,2686,4.000000,269,1,40000.000000,0.0,0.0
2686,7-CT5763-000-50-NI,2686,1.000000,414,1,40000.000000,0.0,0.0
2687,7-CT5766-000-50-NI,2687,2.000000,1001,1,40000.000000,,
2687,7-CT5766-000-50-NI,2687,12.000000,839,1,40000.000000,0.0,0.0
2688,7-CT5767-000-50-NI,2688,2.000000,232,1,40000.000000,0.0,0.0
2688,7-CT5767-000-50-NI,2688,12.000000,1431,1,40000.000000,0.0,0.0
2689,7-CT5783-000-50-NI,18958,4.000000,506,1,40000.000000,0.0,0.0
2689,7-CT5783-000-50-NI,18958,12.000000,720,1,40000.000000,0.0,0.0
2689,7-CT5783-000-50-NI,18958,6.000000,269,1,40000.000000,0.0,0.0
2690,7-CT5801 -000-50-NI,2690,2.000000,269,1,40000.000000,0.0,0.0
2691,7-CT5602 -000-50-NI,2691,12.000000,938,1,40000.000000,0.0,0.0
2692,7-CT5620-000-50-NI,2692,12.000000,1590,1,40000.000000,0.0,0.0
2692,7-CT5620-000-50-NI,2692,2.000000,144,1,40000.000000,0.0,0.0
2692,7-CT5620-000-50-NI,2692,2.000000,53,1,40000.000000,0.0,0.0
2693,7-CT5800-000-50-NI,2693,12.000000,668,1,40000.000000,0.0,0.0
2695,7-CT5510 -000-50-NI,2695,12.000000,1048,1,40000.000000,0.0,0.0
2696,7-CT5566 -000-50-NI,2696,5.000000,269,1,40000.000000,0.0,0.0
2696,7-CT5566 -000-50-NI,2696,1.000000,291,1,40000.000000,0.0,0.0
2700,7-CT5776 -000-50-NI,2700,24.000000,978,1,40000.000000,0.0,0.0
2700,7-CT5776 -000-50-NI,2700,12.000000,1691,1,40000.000000,,
2700,7-CT5776 -000-50-NI,2700,24.000000,182,1,40000.000000,0.0,0.0
2701,7-CT5860 -000-50-NI,2701,11.000000,232,1,40000.000000,0.0,0.0
2702,7-CT5551 -000-50-NI,2702,5.000000,107,1,40000.000000,0.0,0.0
2703,7-CT9171-000-50-NI,25661,2.000000,232,1,40000.000000,0.0,0.0
2703,7-CT9171-000-50-NI,25661,12.000000,1431,1,40000.000000,0.0,0.0
2705,7-CT9091 -000-50-NI,2705,12.000000,1201,1,40000.000000,0.0,0.0
2705,7-CT9091 -000-50-NI,2705,1.000000,291,1,40000.000000,0.0,0.0
2706,7-CT9030-000-50-NI,18722,1.000000,641,1,40000.000000,0.0,0.0
2706,7-CT9030-000-50-NI,18722,12.000000,747,1,40000.000000,0.0,0.0
2709,7-CTG900-000-50-NI,2709,12.000000,938,1,40000.000000,0.0,0.0
2710,7-CT9138-000-50-NI,18930,1.000000,414,1,40000.000000,0.0,0.0
2710,7-CT9138-000-50-NI,18930,12.000000,743,1,40000.000000,0.0,0.0
2712,7-CT9003 -000-50-NI,2712,2.000000,232,1,40000.000000,0.0,0.0
2712,7-CT9003 -000-50-NI,2712,12.000000,1132,1,40000.000000,0.0,0.0
2715,7-CTG502-000-50-NI,2715,2.000000,291,1,40000.000000,0.0,0.0
2716,7-CTG528-000-50-NI,2716,5.000000,182,1,40000.000000,0.0,0.0
2717,7-CTG540-000-50-NI,2717,12.000000,1679,1,40000.000000,0.0,0.0
2717,7-CTG540-000-50-NI,2717,1.000000,498,1,40000.000000,0.0,0.0
2717,7-CTG540-000-50-NI,2717,12.000000,896,1,40000.000000,,
2717,7-CTG540-000-50-NI,2717,2.000000,107,1,40000.000000,0.0,0.0
2717,7-CTG540-000-50-NI,2717,2.000000,641,1,40000.000000,0.0,0.0
2717,7-CTG540-000-50-NI,2717,2.000000,232,1,40000.000000,0.0,0.0
2717,7-CTG540-000-50-NI,2717,12.000000,1167,1,40000.000000,0.0,0.0
2717,7-CTG540-000-50-NI,2717,3.000000,182,1,40000.000000,0.0,0.0
2718,7-CTG555-000-50-NI,2718,2.000000,269,1,40000.000000,0.0,0.0
2718,7-CTG555-000-50-NI,2718,3.000000,144,0,40000.000000,0.0,0.0
2718,7-CTG555-000-50-NI,2718,60.000000,542,1,40000.000000,0.0,0.0
2718,7-CTG555-000-50-NI,2718,2.000000,383,1,40000.000000,0.0,0.0
2720,7-CTG558-000-50-NI,2720,12.000000,1314,1,40000.000000,0.0,0.0
2722,7-CTG572-000-50-NI,2722,12.000000,717,1,40000.000000,0.0,0.0
2722,7-CTG572-000-50-NI,2722,4.000000,182,1,40000.000000,0.0,0.0
2722,7-CTG572-000-50-NI,2722,5.000000,414,1,40000.000000,0.0,0.0
2722,7-CTG572-000-50-NI,2722,2.000000,269,1,40000.000000,0.0,0.0
2722,7-CTG572-000-50-NI,2722,3.000000,232,1,40000.000000,0.0,0.0
2723,7-CTG574-000-50-NI,2723,24.000000,1016,1,40000.000000,0.0,0.0
2725,7-CTG582-000-50-NI,2725,12.000000,1536,1,40000.000000,0.0,0.0
2725,7-CTG582-000-50-NI,2725,5.000000,182,1,40000.000000,0.0,0.0
2727,7-CTG589-000-50-NI,2727,32.000000,269,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,12.000000,1282,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,2.000000,182,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,36.000000,1248,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,6.000000,232,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,12.000000,1702,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,24.000000,674,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,2.000000,144,1,40000.000000,0.0,0.0
2728,7-CTG611-000-50-NI,2728,4.000000,383,1,40000.000000,0.0,0.0
2729,7-CTG614-000-50-NI,2729,1.000000,144,1,40000.000000,0.0,0.0
2729,7-CTG614-000-50-NI,2729,12.000000,1679,1,40000.000000,0.0,0.0
2729,7-CTG614-000-50-NI,2729,12.000000,896,1,40000.000000,,
2731,7-CTG637-000-50-NI,2731,5.000000,53,1,40000.000000,0.0,0.0
2731,7-CTG637-000-50-NI,2731,3.000000,383,1,40000.000000,0.0,0.0
2731,7-CTG637-000-50-NI,2731,24.000000,938,1,40000.000000,0.0,0.0
2731,7-CTG637-000-50-NI,2731,12.000000,1652,1,40000.000000,0.0,0.0
2731,7-CTG637-000-50-NI,2731,4.000000,269,1,40000.000000,0.0,0.0
2731,7-CTG637-000-50-NI,2731,4.000000,144,1,40000.000000,0.0,0.0
2731,7-CTG637-000-50-NI,2731,6.000000,232,1,40000.000000,0.0,0.0
2731,7-CTG637-000-50-NI,2731,5.000000,182,1,40000.000000,0.0,0.0
2732,7-CTG640-000-50-NI,2732,3.000000,182,1,40000.000000,0.0,0.0
2732,7-CTG640-000-50-NI,2732,12.000000,1282,1,40000.000000,0.0,0.0
2732,7-CTG640-000-50-NI,2732,3.000000,269,1,40000.000000,0.0,0.0
2734,7-CTG657-000-50-NI,2734,12.000000,896,1,40000.000000,0.0,0.0
2735,7-CTG682-000-50-NI,2735,12.000000,1431,1,40000.000000,0.0,0.0
2735,7-CTG682-000-50-NI,2735,2.000000,506,1,40000.000000,0.0,0.0
2735,7-CTG682-000-50-NI,2735,1.000000,232,1,40000.000000,0.0,0.0
2736,7-CTG683-000-50-NI,2736,1.000000,291,1,40000.000000,0.0,0.0
2738,7-CTG701-000-50-NI,2738,12.000000,1679,1,40000.000000,0.0,0.0
2740,7-CTG730-000-50-NI,2740,5.000000,414,1,40000.000000,0.0,0.0
2741,7-CTG739-000-50-NI,2741,12.000000,852,1,40000.000000,0.0,0.0
2741,7-CTG739-000-50-NI,2741,12.000000,1132,1,40000.000000,0.0,0.0
2741,7-CTG739-000-50-NI,2741,2.000000,144,1,40000.000000,0.0,0.0
2741,7-CTG739-000-50-NI,2741,12.000000,1652,1,40000.000000,0.0,0.0
2741,7-CTG739-000-50-NI,2741,3.000000,506,1,40000.000000,0.0,0.0
2742,7-CTG743-000-50-NI,2742,5.000000,53,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,24.000000,839,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,36.000000,107,0,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,24.000000,896,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,12.000000,978,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,2.000000,383,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,12.000000,1016,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,12.000000,1590,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,2.000000,269,1,40000.000000,0.0,0.0
2743,7-CTG747-000-50-NI,2743,2.000000,232,1,40000.000000,0.0,0.0
2744,7-CTG749-000-50-NI,2744,12.000000,1081,1,40000.000000,0.0,0.0
2746,7-CTG758-000-50-NI,2746,2.000000,383,1,40000.000000,0.0,0.0
2746,7-CTG758-000-50-NI,2746,5.000000,414,1,40000.000000,0.0,0.0
2746,7-CTG758-000-50-NI,2746,12.000000,938,1,40000.000000,0.0,0.0
2747,7-CTG810-000-50-NI,2747,7.000000,269,1,40000.000000,0.0,0.0
2747,7-CTG810-000-50-NI,2747,12.000000,1282,1,40000.000000,0.0,0.0
2747,7-CTG810-000-50-NI,2747,2.000000,291,1,40000.000000,0.0,0.0
2747,7-CTG810-000-50-NI,2747,6.000000,506,1,40000.000000,0.0,0.0
2747,7-CTG810-000-50-NI,2747,12.000000,747,1,40000.000000,0.0,0.0
2747,7-CTG810-000-50-NI,2747,8.000000,232,1,40000.000000,0.0,0.0
2748,7-CTG812-000-50-NI,2748,2.000000,182,1,40000.000000,0.0,0.0
2748,7-CTG812-000-50-NI,2748,5.000000,269,1,40000.000000,0.0,0.0
2748,7-CTG812-000-50-NI,2748,12.000000,53,1,40000.000000,0.0,0.0
2749,7-CTG822-000-50-NI,2749,12.000000,1507,1,40000.000000,0.0,0.0
2749,7-CTG822-000-50-NI,2749,1.000000,53,1,40000.000000,0.0,0.0
2749,7-CTG822-000-50-NI,2749,12.000000,839,1,40000.000000,0.0,0.0
2749,7-CTG822-000-50-NI,2749,30.000000,562,1,40000.000000,0.0,0.0
2749,7-CTG822-000-50-NI,2749,2.000000,383,1,40000.000000,0.0,0.0
2750,7-CTG828-000-50-NI,2750,4.000000,414,1,40000.000000,0.0,0.0
2751,7-CTG829-000-50-NI,2751,12.000000,978,1,40000.000000,0.0,0.0
2752,7-CTG831-000-50-NI,2752,12.000000,789,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,12.000000,1201,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,12.000000,1624,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,2.000000,269,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,1.000000,291,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,4.000000,232,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,12.000000,144,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,12.000000,1048,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,24.000000,414,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,12.000000,1723,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,5.000000,442,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,28.000000,641,1,40000.000000,0.0,0.0
2753,7-CTG838-000-50-NI,2753,7.000000,562,1,40000.000000,0.0,0.0
2754,7-CTG843-000-50-NI,11464,3.000000,144,1,40000.000000,0.0,0.0
2754,7-CTG843-000-50-NI,11464,12.000000,1754,1,40000.000000,0.0,0.0
2754,7-CTG843-000-50-NI,11464,12.000000,1091,1,40000.000000,0.0,0.0
2754,7-CTG843-000-50-NI,11464,2.000000,269,1,40000.000000,0.0,0.0
2754,7-CTG843-000-50-NI,11464,12.000000,182,1,40000.000000,0.0,0.0
2754,7-CTG843-000-50-NI,11464,1.000000,232,1,40000.000000,0.0,0.0
2755,7-CTG851-000-50-NI,2755,12.000000,1081,1,40000.000000,0.0,0.0
2756,7-CTG874-000-50-NI,2756,3.000000,359,1,40000.000000,0.0,0.0
2757,7-CTG878-000-50-NI,2757,12.000000,468,1,40000.000000,0.0,0.0
2757,7-CTG878-000-50-NI,2757,12.000000,747,1,40000.000000,0.0,0.0
2757,7-CTG878-000-50-NI,2757,1.000000,414,1,40000.000000,0.0,0.0
2758,7-CTG893-000-50-NI,2758,1.000000,359,1,40000.000000,0.0,0.0
2758,7-CTG893-000-50-NI,2758,30.000000,269,1,40000.000000,0.0,0.0
2759,7-CTG898-000-50-NI,2759,12.000000,1314,1,40000.000000,0.0,0.0
2760,7-CTG927-000-50-NI,2760,24.000000,1624,1,40000.000000,0.0,0.0
2761,7-CTG933-000-50-NI,2761,1.000000,232,1,40000.000000,0.0,0.0
2762,7-CTG939-000-50-NI,2762,3.000000,182,1,40000.000000,0.0,0.0
2762,7-CTG939-000-50-NI,2762,7.000000,232,1,40000.000000,0.0,0.0
2762,7-CTG939-000-50-NI,2762,24.000000,717,1,40000.000000,0.0,0.0
2763,7-CTG944-000-50-NI,2763,12.000000,812,1,40000.000000,0.0,0.0
2764,7-CTG965-000-50-NI,2764,12.000000,1679,1,40000.000000,0.0,0.0
2764,7-CTG965-000-50-NI,2764,12.000000,789,1,40000.000000,0.0,0.0
2765,7-CTG967-000-50-NI,2765,12.000000,1652,1,40000.000000,0.0,0.0
2765,7-CTG967-000-50-NI,2765,2.000000,542,0,40000.000000,0.0,0.0
2765,7-CTG967-000-50-NI,2765,2.000000,468,1,40000.000000,0.0,0.0
2765,7-CTG967-000-50-NI,2765,2.000000,562,0,40000.000000,0.0,0.0
2765,7-CTG967-000-50-NI,2765,12.000000,144,1,40000.000000,0.0,0.0
2766,7-CTG971-000-50-NI,2766,12.000000,1081,1,40000.000000,0.0,0.0
2767,7-CTG975-000-50-NI,2767,12.000000,812,1,40000.000000,0.0,0.0
2768,7-CTG976-000-50-NI,2768,2.000000,442,1,40000.000000,0.0,0.0
2768,7-CTG976-000-50-NI,2768,12.000000,144,1,40000.000000,0.0,0.0
2769,7-CTG977-000-50-NI,2769,12.000000,812,1,40000.000000,0.0,0.0
2769,7-CTG977-000-50-NI,2769,4.000000,269,1,40000.000000,0.0,0.0
2769,7-CTG977-000-50-NI,2769,2.000000,182,1,40000.000000,0.0,0.0
2769,7-CTG977-000-50-NI,2769,3.000000,107,1,40000.000000,0.0,0.0
2769,7-CTG977-000-50-NI,2769,5.000000,674,1,40000.000000,0.0,0.0
2771,7-CTG979-000-50-NI,2771,12.000000,717,1,40000.000000,0.0,0.0
2771,7-CTG979-000-50-NI,2771,12.000000,1652,1,40000.000000,0.0,0.0
2771,7-CTG979-000-50-NI,2771,1.000000,359,1,40000.000000,0.0,0.0
2772,7-CTG980-000-50-NI,2772,12.000000,1590,1,40000.000000,0.0,0.0
2772,7-CTG980-000-50-NI,2772,4.000000,562,1,40000.000000,0.0,0.0
2772,7-CTG980-000-50-NI,2772,5.000000,182,1,40000.000000,0.0,0.0
2772,7-CTG980-000-50-NI,2772,3.000000,269,1,40000.000000,0.0,0.0
2773,7-CTG982-000-50-NI,2773,12.000000,1001,1,40000.000000,0.0,0.0
2774,7-CTG984-000-50-NI,2774,5.000000,107,1,40000.000000,0.0,0.0
2775,7-CTG987-000-50-NI,2775,2.000000,182,1,40000.000000,0.0,0.0
2775,7-CTG987-000-50-NI,2775,12.000000,839,1,40000.000000,0.0,0.0
2775,7-CTG987-000-50-NI,2775,4.000000,383,1,40000.000000,0.0,0.0
2776,7-CTG988-000-50-NI,2776,15.000000,182,1,40000.000000,0.0,0.0
2776,7-CTG988-000-50-NI,2776,12.000000,1590,1,40000.000000,0.0,0.0
2776,7-CTG988-000-50-NI,2776,3.000000,232,1,40000.000000,0.0,0.0
2780,7-CTG994-000-50-NI,2780,12.000000,839,1,40000.000000,0.0,0.0
2780,7-CTG994-000-50-NI,2780,3.000000,269,1,40000.000000,0.0,0.0
2784,7-CTG597-000-50-NI,2784,12.000000,1091,1,40000.000000,0.0,0.0
2784,7-CTG597-000-50-NI,2784,3.000000,48,0,40000.000000,0.0,0.0
2784,7-CTG597-000-50-NI,2784,12.000000,1132,1,40000.000000,0.0,0.0
2784,7-CTG597-000-50-NI,2784,5.000000,291,1,40000.000000,0.0,0.0
2784,7-CTG597-000-50-NI,2784,12.000000,839,1,40000.000000,0.0,0.0
2786,7-CTG710-000-50-NI,2786,12.000000,414,1,40000.000000,0.0,0.0
2786,7-CTG710-000-50-NI,2786,120.000000,1431,1,40000.000000,0.0,0.0
2789,7-CTG795-000-50-NI,2789,12.000000,852,1,40000.000000,0.0,0.0
2789,7-CTG795-000-50-NI,2789,2.000000,269,1,40000.000000,0.0,0.0
2791,7-CTG734-000-50-NI,2791,12.000000,1679,1,40000.000000,0.0,0.0
2792,7-CTG724-000-50-NI,2792,3.000000,359,1,40000.000000,0.0,0.0
2793,7-CTG931-000-50-NI,2793,12.000000,747,1,40000.000000,0.0,0.0
2794,7-CTG612-000-50-NI,2794,3.000000,359,1,40000.000000,0.0,0.0
2794,7-CTG612-000-50-NI,2794,1.000000,182,1,40000.000000,0.0,0.0
2795,7-CTG663-000-50-NI,2795,12.000000,1218,1,40000.000000,0.0,0.0
2796,7-CTG761-000-50-NI,2796,7.000000,269,1,40000.000000,0.0,0.0
2797,7-CTG744-000-50-NI,2797,2.000000,144,1,40000.000000,0.0,0.0
2798,7-CTG844-000-50-NI,2798,12.000000,839,1,40000.000000,0.0,0.0
2798,7-CTG844-000-50-NI,2798,8.000000,414,1,40000.000000,0.0,0.0
2798,7-CTG844-000-50-NI,2798,2.000000,562,1,40000.000000,0.0,0.0
2799,7-CTG966-000-50-NI,2799,5.000000,107,1,40000.000000,0.0,0.0
2800,7-CTG924-000-50-NI,2800,12.000000,1048,1,40000.000000,0.0,0.0
2801,7-CTG548-000-50-NI,2801,5.000000,182,1,40000.000000,0.0,0.0
2803,7-CTG746-000-50-NI,2803,12.000000,1754,1,40000.000000,0.0,0.0
2803,7-CTG746-000-50-NI,2803,1.000000,107,1,40000.000000,0.0,0.0
2803,7-CTG746-000-50-NI,2803,1.000000,383,1,40000.000000,0.0,0.0
2804,7-CTG886-000-50-NI,2804,3.000000,383,1,40000.000000,0.0,0.0
2806,7-CTG973-000-50-NI,2806,5.000000,414,1,40000.000000,0.0,0.0
2811,7-CTG946-000-50-NI,2811,4.000000,383,1,40000.000000,0.0,0.0
2811,7-CTG946-000-50-NI,2811,12.000000,717,1,40000.000000,0.0,0.0
2811,7-CTG946-000-50-NI,2811,3.000000,414,1,40000.000000,0.0,0.0
2811,7-CTG946-000-50-NI,2811,3.000000,144,1,40000.000000,0.0,0.0
2811,7-CTG946-000-50-NI,2811,12.000000,938,1,40000.000000,0.0,0.0
2813,7-CTG542-000-50-NI,2813,12.000000,1016,1,40000.000000,0.0,0.0
2813,7-CTG542-000-50-NI,2813,10.000000,414,1,40000.000000,0.0,0.0
2814,7-CTG545-000-50-NI,2814,12.000000,896,1,40000.000000,,
2816,7-CTG990-000-50-NI,2816,12.000000,938,1,40000.000000,0.0,0.0
2818,7-CTG649-000-50-NI,2818,12.000000,978,1,40000.000000,0.0,0.0
2818,7-CTG649-000-50-NI,2818,3.000000,442,1,40000.000000,0.0,0.0
2820,7-CTG670-000-50-NI,2820,2.000000,383,1,40000.000000,0.0,0.0
2823,7-CTG767-000-50-NI,2823,2.000000,269,1,40000.000000,0.0,0.0
2823,7-CTG767-000-50-NI,2823,2.000000,144,1,40000.000000,0.0,0.0
2826,7-CTG764-000-50-NI,2826,12.000000,1431,1,40000.000000,0.0,0.0
2828,7-CTG567-000-50-NI,2828,12.000000,1431,1,40000.000000,0.0,0.0
2828,7-CTG567-000-50-NI,2828,5.000000,542,1,40000.000000,0.0,0.0
2828,7-CTG567-000-50-NI,2828,12.000000,938,1,40000.000000,0.0,0.0
2829,7-CTG848-000-50-NI,2829,2.000000,383,1,40000.000000,0.0,0.0
2830,7-CTG970-000-50-NI,2830,12.000000,1652,1,40000.000000,0.0,0.0
2830,7-CTG970-000-50-NI,2830,4.000000,269,1,40000.000000,0.0,0.0
2831,7-CTG842-000-50-NI,2831,2.000000,232,1,40000.000000,0.0,0.0
2831,7-CTG842-000-50-NI,2831,12.000000,839,1,40000.000000,0.0,0.0
2831,7-CTG842-000-50-NI,2831,2.000000,144,1,40000.000000,0.0,0.0
2831,7-CTG842-000-50-NI,2831,12.000000,938,1,40000.000000,0.0,0.0
2832,7-CTG645-000-50-NI,2832,5.000000,498,1,40000.000000,0.0,0.0
2833,7-CTG765-000-50-NI,2833,12.000000,1488,1,40000.000000,0.0,0.0
2833,7-CTG765-000-50-NI,2833,5.000000,674,1,40000.000000,0.0,0.0
2833,7-CTG765-000-50-NI,2833,3.000000,182,1,40000.000000,0.0,0.0
2834,7-CTG624-000-50-NI,2834,12.000000,938,1,40000.000000,0.0,0.0
2838,7-CTG915-000-50-NI,2838,1.000000,414,1,40000.000000,0.0,0.0
2839,7-CTG593-000-50-NI,2839,12.000000,1652,1,40000.000000,0.0,0.0
2839,7-CTG593-000-50-NI,2839,4.000000,232,1,40000.000000,0.0,0.0
2839,7-CTG593-000-50-NI,2839,12.000000,839,1,40000.000000,0.0,0.0
2840,7-CTG024-000-50-NI,2840,3.000000,674,0,40000.000000,0.0,0.0
2840,7-CTG024-000-50-NI,2840,2.000000,414,1,40000.000000,0.0,0.0
2841,7-CTG883-000-50-NI,2841,12.000000,896,1,40000.000000,,
2841,7-CTG883-000-50-NI,2841,2.000000,269,1,40000.000000,0.0,0.0
2843,7-CTG672-000-50-NI,2843,5.000000,269,1,40000.000000,0.0,0.0
2843,7-CTG672-000-50-NI,2843,12.000000,1282,1,40000.000000,0.0,0.0
2843,7-CTG672-000-50-NI,2843,3.000000,232,1,40000.000000,0.0,0.0
2844,7-CTG575-000-50-NI,2844,3.000000,359,1,40000.000000,0.0,0.0
2844,7-CTG575-000-50-NI,2844,12.000000,1624,1,40000.000000,0.0,0.0
2844,7-CTG575-000-50-NI,2844,1.000000,641,1,40000.000000,0.0,0.0
2847,7-CTG673-000-50-NI,2847,12.000000,717,1,40000.000000,0.0,0.0
2847,7-CTG673-000-50-NI,2847,3.000000,107,1,40000.000000,0.0,0.0
2847,7-CTG673-000-50-NI,2847,2.000000,269,1,40000.000000,0.0,0.0
2847,7-CTG673-000-50-NI,2847,12.000000,1248,1,40000.000000,0.0,0.0
2847,7-CTG673-000-50-NI,2847,4.000000,498,1,40000.000000,0.0,0.0
2847,7-CTG673-000-50-NI,2847,3.000000,144,1,40000.000000,0.0,0.0
2849,7-CTG936-000-50-NI,10848,12.000000,107,1,40000.000000,0.0,0.0
2850,7-CTG763-000-50-NI,2850,12.000000,1679,1,40000.000000,0.0,0.0
2850,7-CTG763-000-50-NI,2850,1.000000,232,1,40000.000000,0.0,0.0
2854,7-CTG531-000-50-NI,2854,12.000000,896,1,40000.000000,0.0,0.0
2855,7-CTG685-000-50-NI,2855,12.000000,1081,1,40000.000000,0.0,0.0
2855,7-CTG685-000-50-NI,2855,12.000000,674,1,40000.000000,0.0,0.0
2855,7-CTG685-000-50-NI,2855,1.000000,383,1,40000.000000,0.0,0.0
2856,7-CTG326-000-50-NI,2856,2.000000,269,1,40000.000000,0.0,0.0
2857,7-CTG957-000-50-NI,2857,2.000000,232,1,40000.000000,0.0,0.0
2857,7-CTG957-000-50-NI,2857,12.000000,1507,1,40000.000000,0.0,0.0
2857,7-CTG957-000-50-NI,2857,5.000000,414,1,40000.000000,0.0,0.0
2857,7-CTG957-000-50-NI,2857,3.000000,53,1,40000.000000,0.0,0.0
2857,7-CTG957-000-50-NI,2857,2.000000,291,1,40000.000000,0.0,0.0
2857,7-CTG957-000-50-NI,2857,12.000000,852,1,40000.000000,0.0,0.0
2859,7-CTG951-000-50-NI,2859,12.000000,978,1,40000.000000,0.0,0.0
2861,7-CTG617-000-50-NI,2861,3.000000,506,1,40000.000000,0.0,0.0
2870,7-CTG709-000-50-NI,2870,12.000000,1536,1,40000.000000,0.0,0.0
2870,7-CTG709-000-50-NI,2870,3.000000,269,1,40000.000000,0.0,0.0
2871,7-CTG839-000-50-NI,2871,1.000000,182,1,40000.000000,0.0,0.0
2871,7-CTG839-000-50-NI,2871,6.000000,232,1,40000.000000,0.0,0.0
2871,7-CTG839-000-50-NI,2871,12.000000,1282,1,40000.000000,0.0,0.0
2871,7-CTG839-000-50-NI,2871,24.000000,674,1,40000.000000,0.0,0.0
2871,7-CTG839-000-50-NI,2871,5.000000,144,1,40000.000000,0.0,0.0
2871,7-CTG839-000-50-NI,2871,3.000000,269,1,40000.000000,0.0,0.0
2875,7-CTG752-000-50-NI,2875,15.000000,414,1,40000.000000,0.0,0.0
2875,7-CTG752-000-50-NI,2875,3.000000,383,1,40000.000000,0.0,0.0
2877,7-CTG692-000-50-NI,2877,12.000000,1282,1,40000.000000,0.0,0.0
2878,7-CTG949-000-50-NI,2878,2.000000,383,1,40000.000000,0.0,0.0
2878,7-CTG949-000-50-NI,2878,1.000000,269,1,40000.000000,0.0,0.0
2880,7-CTG621-000-50-NI,2880,12.000000,1590,1,40000.000000,0.0,0.0
2880,7-CTG621-000-50-NI,2880,5.000000,182,1,40000.000000,0.0,0.0
2881,7-CTG830-000-50-NI,2881,2.000000,144,0,40000.000000,0.0,0.0
2882,7-CTG849-000-50-NI,2882,24.000000,938,1,40000.000000,0.0,0.0
2888,7-CTG780-000-50-NI,2888,12.000000,1016,1,40000.000000,0.0,0.0
2889,7-CTG972-000-50-NI,2889,12.000000,1431,1,40000.000000,0.0,0.0
2890,7-CTG985-000-50-NI,2890,12.000000,978,1,40000.000000,0.0,0.0
2890,7-CTG985-000-50-NI,2890,4.000000,232,1,40000.000000,0.0,0.0
2891,7-CTG771-000-50-NI,2891,12.000000,1048,1,40000.000000,0.0,0.0
2891,7-CTG771-000-50-NI,2891,12.000000,1001,1,40000.000000,0.0,0.0
2891,7-CTG771-000-50-NI,2891,3.000000,542,1,40000.000000,0.0,0.0
2892,7-CTG704-000-50-NI,2892,6.000000,269,1,40000.000000,0.0,0.0
2893,7-CTG910-000-50-NI,2893,1.000000,383,1,40000.000000,0.0,0.0
2894,7-CTG674-000-50-NI,2894,1.000000,182,1,40000.000000,0.0,0.0
2899,7-CTG911-000-50-NI,2899,12.000000,359,1,40000.000000,0.0,0.0
2900,7-CTG594-000-50-NI,2900,3.000000,359,1,40000.000000,0.0,0.0
2901,7-CTG905-000-50-NI,2901,24.000000,938,1,40000.000000,0.0,0.0
2902,7-CTG989-000-50-NI,2902,5.000000,182,1,40000.000000,0.0,0.0
2904,7-CTG824-000-50-NI,2904,12.000000,1132,1,40000.000000,0.0,0.0
