quantity,created_at,updated_at,deleted_at,production_tracking_id,order_id,prod_not_exist_order_id,working_time_id,manufacture_dept_id,target_quantity
40.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,4,5,24.00
58.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,5,5,110.00
3.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,6,5,73.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,7,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,8,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,9,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,10,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,11,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,12,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,13,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,14,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,15,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,244,2069.0,,16,5,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,1,6,0.00
78.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,2,6,0.00
36.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,3,6,0.00
47.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,4,6,0.00
39.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,5,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,6,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,7,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,8,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,9,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,10,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,11,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,12,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,13,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,14,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,15,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,245,,37.0,16,6,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,1,7,0.00
83.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,2,7,110.00
133.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,3,7,110.00
102.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,4,7,110.00
132.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,5,7,110.00
162.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,6,7,110.00
147.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,7,7,110.00
138.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,8,7,110.00
148.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,9,7,110.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,10,7,110.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,11,7,110.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,12,7,110.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,13,7,110.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,14,7,110.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,15,7,28.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,246,687.0,,16,7,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,1,8,0.00
64.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,2,8,45.00
43.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,3,8,45.00
51.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,4,8,45.00
58.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,5,8,45.00
64.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,6,8,45.00
64.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,7,8,45.00
16.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,8,8,45.00
15.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,9,8,45.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,10,8,45.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,11,8,45.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,12,8,45.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,13,8,45.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,14,8,45.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,15,8,11.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,247,,47.0,16,8,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,1,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,2,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,3,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,4,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,5,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,6,9,0.00
11.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,7,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,8,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,9,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,10,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,11,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,12,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,13,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,14,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,15,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,248,,49.0,16,9,0.00
1.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,1,9,0.00
42.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,2,9,52.00
30.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,3,9,52.00
35.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,4,9,52.00
43.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,5,9,52.00
67.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,6,9,52.00
77.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,7,9,51.00
40.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,8,9,52.00
77.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,9,9,52.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,10,9,52.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,11,9,52.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,12,9,52.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,13,9,52.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,14,9,52.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,15,9,13.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,249,,50.0,16,9,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,1,10,0.00
50.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,2,10,55.00
25.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,3,10,55.00
50.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,4,10,55.00
65.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,5,10,55.00
40.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,6,10,55.00
58.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,7,10,55.00
92.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,8,10,55.00
70.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,9,10,55.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,10,10,55.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,11,10,55.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,12,10,55.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,13,10,55.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,14,10,55.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,15,10,14.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,250,,28.0,16,10,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,1,11,0.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,2,11,33.00
7.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,3,11,33.00
5.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,4,11,33.00
11.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,5,11,33.00
5.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,6,11,33.00
12.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,7,11,33.00
9.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,8,11,33.00
6.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,9,11,33.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,10,11,33.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,11,11,33.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,12,11,33.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,13,11,33.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,14,11,33.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,15,11,8.00
0.00,2022-11-10 03:00:00+00:00,2022-11-10 03:00:00+00:00,,251,1453.0,,16,11,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,1,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,2,5,48.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,3,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,4,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,5,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,6,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,7,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,8,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,9,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,10,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,11,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,12,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,13,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,14,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,15,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,252,1799.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,1,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,2,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,3,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,4,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,5,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,6,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,7,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,8,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,9,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,10,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,11,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,12,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,13,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,14,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,15,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,253,1806.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,1,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,2,5,13.00
112.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,3,5,95.00
26.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,4,5,110.00
57.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,5,5,105.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,6,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,7,5,110.00
1.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,8,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,9,5,9.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,10,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,11,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,12,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,13,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,14,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,15,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,254,1808.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,1,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,2,5,46.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,3,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,4,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,5,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,6,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,7,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,8,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,9,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,10,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,11,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,12,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,13,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,14,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,15,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,255,1810.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,1,5,0.00
14.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,2,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,3,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,4,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,5,5,7.00
183.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,6,5,110.00
63.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,7,5,108.00
19.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,8,5,110.00
3.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,9,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,10,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,11,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,12,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,13,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,14,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,15,5,29.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,256,1907.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,1,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,2,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,3,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,4,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,5,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,6,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,7,5,0.00
80.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,8,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,9,5,99.00
143.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,10,5,110.00
100.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,11,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,12,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,13,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,14,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,15,5,28.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,257,1958.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,1,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,2,5,46.00
22.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,3,5,13.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,4,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,5,5,4.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,6,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,7,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,8,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,9,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,10,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,11,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,12,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,13,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,14,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,15,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,258,1959.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,1,5,0.00
100.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,2,5,62.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,3,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,4,5,110.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,5,5,101.00
1.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,6,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,7,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,8,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,9,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,10,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,11,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,12,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,13,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,14,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,15,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,259,2072.0,,16,5,0.00
0.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,260,1389.0,,1,6,0.00
15.00,2022-11-11 03:00:00+00:00,2022-11-11 03:00:00+00:00,,260,1389.0,,2,6,41.00
